aX,aY,aZ,gX,gY,gZ
0.350,-0.040,1.088,-32.288,-70.068,15.686
0.368,-0.049,1.053,-29.785,-58.838,8.545
0.376,-0.080,1.069,-29.053,-50.110,0.183
0.380,-0.098,1.092,-30.090,-40.771,-6.226
0.390,-0.126,1.086,-29.480,-30.273,-11.536
0.408,-0.169,1.061,-26.428,-19.714,-15.869
0.329,-0.437,0.953,-35.400,-6.775,-60.852
0.325,-0.423,0.960,-32.837,-6.958,-58.228
0.334,-0.426,0.952,-31.555,-6.165,-56.641
0.338,-0.445,0.954,-31.372,-6.714,-56.030
0.327,-0.436,0.970,-31.555,-9.216,-54.749
0.324,-0.407,0.942,-31.250,-11.169,-53.162
0.333,-0.403,0.896,-28.809,-14.343,-53.589
0.333,-0.443,0.903,-23.682,-22.095,-55.481
0.313,-0.491,0.965,-16.174,-31.921,-55.664
0.286,-0.539,1.025,-9.277,-38.574,-52.490
0.281,-0.577,1.047,-5.615,-39.856,-46.204
0.279,-0.550,1.050,-3.540,-38.696,-37.964
0.290,-0.490,1.019,-0.854,-36.682,-30.273
0.286,-0.436,0.985,0.549,-35.645,-26.794
0.285,-0.432,0.938,2.258,-36.072,-26.978
0.288,-0.454,0.906,4.333,-38.147,-28.198
0.276,-0.469,0.921,6.531,-41.687,-28.198
0.277,-0.482,0.915,9.033,-43.518,-25.757
0.288,-0.464,0.862,9.888,-41.870,-22.461
0.293,-0.429,0.823,10.803,-42.480,-20.020
0.288,-0.408,0.819,15.381,-46.753,-18.921
0.291,-0.398,0.832,22.705,-53.040,-19.043
0.293,-0.377,0.834,32.043,-59.875,-19.470
0.266,-0.350,0.838,41.931,-68.115,-20.935
0.214,-0.375,0.921,51.880,-76.904,-24.780
0.182,-0.458,0.968,58.044,-80.139,-30.212
0.172,-0.531,0.945,59.448,-78.247,-32.837
0.173,-0.547,0.884,59.998,-77.637,-31.616
0.182,-0.513,0.824,63.843,-82.031,-28.931
0.191,-0.446,0.809,75.439,-92.285,-26.794
0.194,-0.368,0.814,99.731,-107.300,-24.719
0.177,-0.336,0.785,135.986,-125.366,-23.560
0.128,-0.369,0.763,176.147,-145.813,-24.475
0.058,-0.449,0.774,210.510,-165.771,-28.503
-0.006,-0.529,0.760,234.131,-180.542,-33.813
-0.064,-0.596,0.687,250.183,-188.965,-38.513
-0.128,-0.736,0.575,260.742,-196.960,-44.495
-0.296,-0.876,0.533,270.386,-208.801,-48.218
-0.295,-1.225,0.498,287.415,-223.938,-47.913
-0.478,-1.387,0.563,299.927,-244.202,-40.649
-0.568,-1.689,0.644,336.304,-265.686,-15.869
-0.664,-1.843,0.661,350.586,-278.442,10.498
-0.745,-1.982,0.576,361.572,-284.668,42.542
-0.799,-2.043,0.433,365.540,-287.598,75.745
-0.812,-2.051,0.196,359.985,-287.231,103.821
-0.813,-2.104,-0.032,350.464,-292.175,126.221
-0.831,-2.151,-0.161,338.623,-306.213,146.179
-0.860,-2.108,-0.133,322.693,-324.646,167.175
-0.890,-2.049,-0.023,308.167,-337.402,187.439
-0.878,-2.034,0.039,296.387,-338.562,203.674
-0.851,-1.999,0.021,289.856,-332.214,220.764
-0.769,-1.905,-0.086,279.175,-324.341,236.938
-0.666,-1.754,-0.217,264.343,-321.228,248.230
-0.573,-1.603,-0.289,249.084,-326.172,253.906
-0.509,-1.507,-0.272,233.154,-333.862,254.578
-0.482,-1.408,-0.095,216.187,-337.769,252.502
-0.430,-1.339,0.094,196.289,-327.393,246.277
-0.346,-1.313,0.157,175.293,-304.260,237.793
-0.260,-1.270,0.107,154.846,-277.832,230.896
-0.190,-1.231,-0.001,139.038,-257.019,226.929
-0.141,-1.257,-0.111,128.662,-243.713,224.609
-0.078,-1.211,-0.211,114.807,-233.826,223.816
0.003,-1.127,-0.315,101.135,-227.844,225.037
0.070,-1.005,-0.391,89.050,-226.257,224.609
0.130,-0.916,-0.431,80.017,-228.455,221.741
0.174,-0.865,-0.427,73.425,-232.300,215.698
0.206,-0.766,-0.350,65.063,-235.107,209.167
0.243,-0.584,-0.210,53.284,-235.535,200.500
0.267,-0.467,-0.083,44.800,-231.567,187.256
0.287,-0.460,-0.002,39.307,-221.802,170.715
0.310,-0.514,-0.005,32.043,-207.703,155.640
0.335,-0.515,-0.079,20.874,-193.848,145.142
0.357,-0.522,-0.175,10.010,-185.486,138.977
0.383,-0.501,-0.239,-1.282,-182.739,135.071
0.398,-0.423,-0.241,-9.949,-185.791,133.118
0.421,-0.305,-0.165,-16.724,-192.566,130.005
0.440,-0.151,-0.037,-24.658,-197.998,123.230
0.441,-0.058,0.084,-28.931,-198.853,111.877
0.429,-0.070,0.179,-33.264,-192.261,95.581
0.410,-0.134,0.207,-40.405,-179.565,78.918
0.404,-0.177,0.213,-47.791,-169.617,67.993
0.402,-0.140,0.232,-54.260,-164.612,59.082
0.404,-0.112,0.262,-58.655,-162.048,51.331
0.395,-0.121,0.302,-60.242,-160.095,45.044
0.375,-0.133,0.386,-61.584,-158.752,39.490
0.355,-0.121,0.501,-61.523,-157.471,36.377
0.346,-0.073,0.612,-61.401,-154.297,33.997
0.341,0.007,0.705,-59.570,-149.414,30.884
0.321,0.013,0.764,-52.490,-144.104,25.024
0.312,-0.033,0.836,-48.584,-138.062,16.479
0.297,-0.087,0.887,-45.532,-130.432,10.925
0.294,-0.102,0.911,-43.213,-120.850,7.629
0.292,-0.132,0.917,-40.771,-111.450,5.188
0.295,-0.177,0.929,-35.889,-104.004,4.761
0.299,-0.174,0.970,-29.907,-98.755,6.836
0.308,-0.154,1.036,-24.109,-93.811,8.362
0.322,-0.162,1.098,-17.029,-86.792,9.033
0.323,-0.185,1.138,-10.071,-77.332,8.667
0.336,-0.213,1.134,-5.798,-64.880,8.057
0.362,-0.211,1.105,-2.808,-51.758,8.667
0.395,-0.180,1.071,-1.892,-39.856,8.545
0.429,-0.156,1.033,-1.892,-29.053,6.348
0.458,-0.169,1.003,-1.709,-19.653,2.380
0.476,-0.208,0.969,0.366,-11.230,-0.610
0.500,-0.269,0.910,2.991,-3.052,-2.014
0.527,-0.318,0.834,6.287,4.028,-1.709
0.560,-0.351,0.754,9.521,9.766,0.061
0.599,-0.370,0.677,12.756,13.733,2.930
0.646,-0.382,0.614,15.625,15.564,5.798
0.688,-0.366,0.561,16.724,16.296,8.057
0.722,-0.344,0.519,16.418,15.869,8.362
0.747,-0.322,0.505,15.381,15.564,6.104
0.759,-0.342,0.505,14.404,15.442,1.221
0.758,-0.415,0.498,13.062,16.174,-3.723
0.759,-0.470,0.469,10.681,17.700,-6.958
0.763,-0.501,0.437,7.629,18.372,-8.057
0.765,-0.510,0.415,5.249,16.785,-7.935
0.765,-0.514,0.412,3.784,13.489,-7.446
0.759,-0.524,0.430,3.479,9.399,-6.531
0.075,-0.581,0.880,22.583,-5.432,-17.883
0.082,-0.542,0.891,23.315,-6.165,-16.418
0.091,-0.484,0.881,27.405,-6.592,-16.052
0.090,-0.465,0.865,36.133,-9.216,-17.761
0.090,-0.505,0.846,46.448,-13.489,-20.752
0.091,-0.539,0.842,54.810,-18.677,-22.522
0.060,-0.539,0.865,62.561,-23.071,-21.912
0.039,-0.598,0.855,70.251,-24.658,-20.752
0.031,-0.649,0.836,73.364,-22.461,-21.790
0.035,-0.673,0.801,73.486,-18.860,-22.278
0.044,-0.684,0.756,72.205,-17.029,-21.484
0.034,-0.699,0.732,73.425,-18.921,-20.264
0.027,-0.718,0.737,76.416,-23.804,-17.944
0.021,-0.688,0.766,81.360,-29.846,-14.771
0.018,-0.608,0.813,91.492,-35.461,-11.353
0.002,-0.569,0.859,108.032,-39.795,-9.399
-0.018,-0.616,0.861,127.319,-40.466,-9.888
-0.031,-0.751,0.801,143.677,-37.292,-10.864
-0.049,-0.856,0.707,150.574,-32.898,-9.460
-0.059,-0.910,0.630,147.278,-31.250,-6.958
-0.080,-0.927,0.574,140.564,-33.203,-4.517
-0.080,-1.003,0.513,133.850,-36.621,-4.028
-0.095,-1.073,0.485,123.413,-41.260,-3.479
-0.125,-1.125,0.509,113.831,-45.471,0.244
-0.140,-1.139,0.536,99.304,-46.631,3.845
-0.143,-1.125,0.535,84.961,-44.922,7.263
-0.157,-1.081,0.533,76.965,-44.800,11.292
-0.171,-1.102,0.540,75.134,-47.363,14.648
-0.169,-1.146,0.536,75.378,-49.255,17.334
-0.173,-1.127,0.540,78.735,-52.673,22.949
-0.187,-1.069,0.574,89.783,-58.472,30.579
-0.204,-1.043,0.608,107.727,-65.369,36.682
-0.201,-1.065,0.562,128.967,-70.007,40.161
-0.195,-1.107,0.454,152.344,-75.989,43.335
-0.195,-1.191,0.322,177.307,-87.036,47.668
-0.211,-1.312,0.161,198.059,-101.257,52.307
-0.224,-1.503,-0.031,211.121,-117.615,56.824
-0.278,-1.676,-0.116,215.820,-136.963,62.866
-0.379,-1.784,0.083,219.177,-158.325,74.463
-0.445,-1.843,0.261,222.290,-168.213,89.905
-0.451,-1.824,0.234,225.830,-165.833,108.459
-0.389,-1.748,0.048,228.088,-162.354,125.610
-0.329,-1.698,-0.166,230.652,-166.443,138.611
-0.270,-1.710,-0.342,231.018,-177.063,146.851
-0.282,-1.708,-0.454,229.858,-191.711,153.381
-0.320,-1.785,-0.474,229.736,-208.313,159.485
-0.367,-1.918,-0.482,226.990,-220.398,166.504
-0.415,-2.015,-0.521,226.868,-230.164,179.932
-0.432,-2.027,-0.560,226.501,-241.516,198.669
-0.404,-1.973,-0.634,216.309,-251.465,214.844
-0.357,-1.851,-0.724,200.989,-262.756,227.417
-0.329,-1.696,-0.684,190.063,-281.921,239.197
-0.359,-1.601,-0.576,184.753,-300.781,247.437
-0.352,-1.582,-0.484,186.401,-312.500,253.845
-0.342,-1.643,-0.455,196.289,-320.312,264.709
-0.315,-1.584,-0.472,203.186,-326.355,278.931
-0.273,-1.377,-0.461,203.857,-333.923,291.992
-0.225,-1.253,-0.446,197.327,-340.637,294.128
-0.194,-1.108,-0.349,180.908,-343.811,287.659
-0.159,-0.894,-0.160,150.574,-342.102,272.827
-0.111,-0.709,0.003,111.816,-331.421,250.916
-0.065,-0.564,0.039,70.679,-311.401,225.525
-0.018,-0.500,-0.034,33.508,-288.635,199.646
0.019,-0.383,-0.099,0.916,-270.752,173.157
0.047,-0.288,-0.126,-24.963,-261.169,154.907
0.067,-0.151,-0.117,-49.011,-255.066,137.268
0.085,0.023,-0.025,-68.542,-252.075,120.544
0.078,0.114,0.138,-75.195,-252.441,104.248
0.054,0.141,0.318,-75.928,-249.756,85.510
0.026,0.141,0.479,-77.515,-241.394,67.322
-0.003,0.104,0.602,-77.332,-230.164,51.819
-0.008,0.060,0.687,-78.064,-217.773,37.964
-0.034,0.064,0.758,-78.796,-205.811,27.283
-0.060,-0.011,0.787,-79.712,-193.848,16.602
-0.095,-0.053,0.840,-83.801,-183.594,9.399
-0.114,-0.011,0.943,-87.830,-176.697,6.775
-0.133,0.050,1.084,-89.722,-172.119,4.089
-0.154,0.098,1.273,-87.219,-166.382,-0.977
-0.175,0.081,1.465,-81.604,-156.128,-8.240
-0.180,0.026,1.601,-74.768,-140.320,-16.846
-0.161,-0.059,1.675,-65.552,-120.361,-20.020
-0.127,-0.142,1.665,-58.167,-97.046,-18.738
-0.079,-0.191,1.593,-54.504,-73.914,-16.846
-0.011,-0.222,1.493,-47.913,-53.528,-11.230
0.053,-0.220,1.397,-40.649,-36.560,-4.578
0.133,-0.221,1.290,-32.288,-21.484,1.892
0.215,-0.203,1.168,-23.193,-7.629,8.850
0.308,-0.201,1.019,-13.794,3.845,14.404
0.398,-0.184,0.878,-7.385,13.000,18.066
0.474,-0.166,0.761,-1.282,18.188,20.447
0.545,-0.165,0.660,4.333,21.179,20.508
0.609,-0.161,0.577,7.446,23.865,18.860
0.658,-0.153,0.509,8.972,25.940,15.747
0.702,-0.167,0.460,10.437,27.039,10.803
0.735,-0.203,0.430,12.207,26.794,5.554
0.750,-0.232,0.427,13.062,25.635,0.671
0.758,-0.260,0.429,13.855,25.024,-2.869
0.754,-0.316,0.424,15.137,24.536,-6.653
0.750,-0.367,0.409,15.869,23.376,-9.766
0.747,-0.415,0.396,16.357,21.301,-11.902
0.743,-0.453,0.402,15.991,17.273,-13.123
0.730,-0.490,0.426,15.869,12.878,-13.367
0.719,-0.519,0.446,14.954,9.155,-13.611
0.707,-0.533,0.476,13.245,5.920,-13.428
0.690,-0.552,0.514,11.475,3.235,-13.489
0.668,-0.565,0.561,10.620,1.770,-13.306
0.648,-0.586,0.598,9.521,1.038,-12.939
0.633,-0.611,0.625,8.789,0.977,-11.780
0.625,-0.602,0.646,6.775,1.648,-10.132
0.624,-0.570,0.659,4.700,2.991,-8.606
0.621,-0.554,0.660,3.540,4.150,-8.179
0.619,-0.569,0.657,2.930,5.005,-8.118
0.618,-0.576,0.659,1.770,5.798,-7.263
0.623,-0.569,0.659,0.122,7.019,-5.676
0.630,-0.556,0.648,-0.549,8.423,-3.540
0.645,-0.536,0.624,-0.244,9.460,-1.526
0.659,-0.527,0.595,0.305,10.193,-0.183
0.670,-0.518,0.573,0.977,10.010,1.221
0.679,-0.498,0.556,0.977,9.521,2.380
0.284,-0.446,1.044,1.892,-19.836,-38.147
0.298,-0.474,1.035,-0.549,-18.860,-36.987
0.291,-0.466,1.050,-3.845,-17.517,-33.813
0.291,-0.441,1.057,-6.592,-13.855,-29.663
0.312,-0.424,1.024,-8.240,-7.996,-25.085
0.331,-0.401,0.972,-10.071,-2.991,-20.874
0.345,-0.372,0.926,-9.827,-1.648,-17.029
0.368,-0.330,0.899,-9.277,-2.258,-13.916
0.372,-0.266,0.898,-8.484,-4.761,-12.573
0.351,-0.218,0.895,-4.822,-8.484,-14.526
0.330,-0.217,0.854,1.343,-11.414,-19.165
0.339,-0.276,0.799,7.019,-13.245,-23.865
0.327,-0.344,0.780,9.888,-17.395,-27.893
0.319,-0.379,0.797,10.925,-23.010,-29.053
0.329,-0.364,0.808,7.996,-27.161,-27.954
0.330,-0.337,0.846,2.869,-31.677,-26.611
0.289,-0.318,0.957,0.671,-38.269,-26.550
0.263,-0.357,1.026,4.150,-41.748,-27.405
0.245,-0.400,1.026,8.728,-41.565,-26.733
0.231,-0.403,0.995,10.742,-41.077,-24.414
0.228,-0.382,0.954,12.756,-42.480,-22.400
0.217,-0.351,0.944,16.541,-46.875,-21.851
0.196,-0.335,0.970,20.996,-52.856,-23.865
0.175,-0.342,1.009,26.245,-57.861,-27.405
0.144,-0.384,1.053,32.776,-61.462,-31.555
0.120,-0.437,1.068,40.100,-63.416,-34.729
0.111,-0.477,1.058,48.889,-65.247,-35.034
0.106,-0.454,1.052,60.059,-68.481,-32.898
0.116,-0.397,1.015,77.271,-73.914,-30.212
0.105,-0.367,0.997,102.600,-84.656,-29.846
0.066,-0.406,1.020,132.935,-100.403,-32.166
0.020,-0.473,1.024,162.292,-113.403,-34.424
-0.010,-0.524,0.983,187.012,-121.399,-34.607
-0.056,-0.586,0.884,207.886,-127.014,-33.752
-0.059,-0.684,0.756,223.267,-132.385,-32.593
-0.072,-0.762,0.606,228.455,-141.174,-36.072
-0.137,-0.830,0.495,233.643,-156.799,-34.302
-0.231,-0.985,0.508,250.122,-176.208,-25.452
-0.339,-1.099,0.640,248.108,-188.416,-20.447
-0.421,-1.217,0.728,236.328,-187.256,-14.465
-0.466,-1.332,0.722,223.633,-176.697,-4.028
-0.489,-1.432,0.631,210.083,-166.016,8.423
-0.499,-1.469,0.521,197.754,-162.354,23.926
-0.521,-1.474,0.468,190.491,-167.908,40.405
-0.536,-1.482,0.435,185.059,-177.612,55.847
-0.568,-1.443,0.462,179.077,-186.951,69.641
-0.584,-1.396,0.487,176.514,-193.726,81.604
-0.593,-1.400,0.451,178.162,-196.960,91.492
-0.609,-1.448,0.388,183.167,-199.951,100.342
-0.636,-1.502,0.352,188.171,-204.163,110.474
-0.642,-1.514,0.307,187.866,-206.238,120.544
-0.643,-1.497,0.277,184.509,-207.458,129.456
-0.639,-1.464,0.246,181.274,-208.923,137.207
-0.630,-1.457,0.208,176.880,-209.473,142.029
-0.627,-1.492,0.199,172.241,-209.839,145.630
-0.621,-1.533,0.162,166.443,-207.520,150.391
-0.616,-1.551,0.099,160.095,-203.979,157.166
-0.612,-1.587,0.022,153.748,-201.843,164.612
-0.596,-1.637,-0.070,147.095,-201.050,172.729
-0.594,-1.641,-0.148,140.259,-204.468,183.411
-0.572,-1.607,-0.232,132.812,-211.365,194.946
-0.561,-1.579,-0.269,127.747,-221.924,205.811
-0.578,-1.538,-0.223,123.718,-235.168,216.553
-0.577,-1.535,-0.219,117.493,-241.455,225.159
-0.560,-1.503,-0.277,110.107,-242.310,234.680
-0.539,-1.438,-0.329,103.333,-245.239,244.995
-0.498,-1.359,-0.374,95.825,-250.549,251.709
-0.496,-1.297,-0.396,88.867,-259.644,254.700
-0.489,-1.217,-0.277,85.693,-271.301,257.446
-0.480,-1.179,-0.151,87.524,-279.297,260.376
-0.457,-1.162,-0.125,86.121,-279.968,262.390
-0.432,-1.124,-0.110,80.994,-280.334,264.648
-0.430,-1.093,-0.077,75.562,-283.813,267.090
-0.442,-1.084,-0.083,70.618,-288.635,270.874
-0.440,-1.067,-0.133,62.622,-291.870,275.330
-0.458,-1.002,-0.199,53.040,-294.922,281.250
-0.453,-0.866,-0.205,40.894,-299.683,286.011
-0.433,-0.697,-0.092,29.297,-308.716,286.316
-0.423,-0.552,0.037,18.616,-316.956,281.189
-0.369,-0.380,0.142,3.113,-318.298,272.522
-0.314,-0.144,0.311,-17.334,-314.636,258.728
-0.241,0.068,0.446,-37.231,-305.908,239.990
-0.124,0.057,0.233,-54.016,-295.898,214.905
-0.195,0.240,0.412,-75.439,-296.448,191.895
-0.167,0.478,0.880,-93.506,-291.626,166.992
-0.142,0.614,1.134,-102.295,-266.052,135.803
-0.121,0.565,1.201,-99.854,-235.596,106.201
-0.089,0.537,1.215,-99.365,-206.177,75.073
-0.076,0.484,1.230,-95.764,-181.824,49.988
-0.068,0.430,1.259,-93.811,-162.720,32.410
-0.066,0.421,1.314,-96.497,-146.301,15.076
-0.058,0.408,1.410,-93.201,-134.155,0.183
-0.053,0.353,1.517,-83.862,-123.413,-9.888
-0.038,0.220,1.594,-70.984,-111.450,-16.296
-0.015,0.090,1.619,-58.899,-96.313,-19.226
0.025,0.012,1.618,-50.476,-79.041,-19.165
0.067,-0.047,1.584,-42.480,-61.523,-16.724
0.109,-0.100,1.512,-33.325,-44.250,-12.024
0.170,-0.152,1.402,-24.902,-27.710,-6.226
0.228,-0.137,1.304,-17.456,-13.733,0.061
0.300,-0.114,1.182,-8.728,-1.526,5.859
0.367,-0.114,1.038,0.977,8.301,9.460
0.426,-0.148,0.906,11.292,15.503,11.597
0.474,-0.200,0.775,19.653,20.752,12.817
0.525,-0.234,0.669,25.024,24.841,13.306
0.577,-0.245,0.589,27.100,27.710,13.367
0.618,-0.240,0.526,26.794,29.297,11.719
0.664,-0.249,0.468,26.306,30.457,7.935
0.693,-0.274,0.421,25.635,30.029,2.563
0.715,-0.327,0.388,24.902,27.710,-2.441
0.724,-0.390,0.375,23.376,23.987,-7.385
0.730,-0.418,0.380,20.752,20.203,-10.498
0.728,-0.420,0.402,18.005,16.602,-12.878
0.711,-0.448,0.439,16.113,12.939,-16.052
0.696,-0.501,0.473,14.709,9.949,-18.555
0.673,-0.543,0.498,13.184,7.446,-19.470
0.655,-0.558,0.525,11.353,5.066,-18.799
0.635,-0.561,0.563,9.155,2.441,-17.334
0.612,-0.566,0.598,7.751,0.244,-15.564
0.555,0.047,0.929,-10.376,26.672,-41.382
0.560,0.133,0.867,-7.935,23.865,-45.105
0.555,0.158,0.818,-4.272,18.616,-53.284
0.568,0.134,0.755,-1.648,12.268,-65.186
0.550,0.044,0.748,2.686,2.625,-77.637
0.525,-0.051,0.787,7.935,-6.409,-84.595
0.539,-0.085,0.734,9.705,-12.146,-85.999
0.544,-0.067,0.662,11.292,-19.958,-84.412
0.552,-0.001,0.609,13.916,-32.349,-81.665
0.539,0.013,0.557,17.456,-47.974,-78.857
0.514,0.031,0.531,16.663,-66.895,-84.106
0.461,-0.005,0.564,17.029,-86.487,-91.309
0.408,-0.075,0.664,15.869,-102.478,-97.595
0.347,-0.174,0.809,14.099,-113.464,-101.868
0.296,-0.278,0.964,14.343,-118.774,-101.318
0.263,-0.322,1.056,17.029,-116.821,-94.421
0.246,-0.334,1.101,22.644,-109.924,-83.313
0.246,-0.297,1.070,26.428,-100.586,-73.181
0.267,-0.246,0.952,32.227,-92.590,-64.575
0.287,-0.206,0.832,40.283,-90.271,-58.838
0.286,-0.174,0.815,48.767,-94.604,-56.946
0.262,-0.122,0.876,56.213,-101.685,-57.739
0.221,-0.138,0.950,69.153,-107.727,-59.448
0.177,-0.232,0.976,83.801,-110.535,-61.707
0.126,-0.358,0.953,93.750,-109.985,-62.195
0.081,-0.465,0.936,92.957,-107.178,-61.035
0.042,-0.520,0.912,84.839,-103.394,-59.021
0.024,-0.539,0.888,79.102,-101.440,-55.115
0.001,-0.549,0.915,76.172,-103.760,-51.575
-0.024,-0.575,0.945,78.918,-108.704,-47.424
-0.036,-0.605,0.938,86.243,-114.014,-41.748
-0.043,-0.594,0.895,95.276,-119.446,-34.546
-0.060,-0.538,0.875,108.398,-127.930,-26.978
-0.089,-0.525,0.898,125.854,-139.893,-22.034
-0.166,-0.524,0.976,142.029,-150.818,-20.447
-0.183,-0.570,1.064,157.593,-154.785,-18.188
-0.248,-0.658,1.025,169.617,-150.024,-18.127
-0.289,-0.805,0.942,177.063,-143.738,-16.235
-0.322,-0.964,0.874,179.504,-140.076,-11.780
-0.359,-1.057,0.842,172.668,-138.672,-5.005
-0.392,-1.062,0.868,164.490,-138.000,4.211
-0.445,-1.053,0.929,159.485,-136.658,13.916
-0.490,-1.057,0.944,154.541,-131.409,21.606
-0.515,-1.065,0.887,147.644,-123.840,27.161
-0.523,-1.067,0.799,143.494,-118.835,31.799
-0.556,-1.090,0.756,142.334,-120.117,35.034
-0.592,-1.145,0.784,142.212,-124.329,38.513
-0.630,-1.205,0.839,139.038,-125.427,43.335
-0.643,-1.235,0.853,133.240,-120.789,50.964
-0.637,-1.226,0.830,124.451,-112.610,60.059
-0.607,-1.209,0.768,115.784,-103.943,69.092
-0.561,-1.167,0.695,110.046,-97.900,78.369
-0.522,-1.088,0.650,108.765,-96.436,88.501
-0.486,-1.029,0.596,112.854,-98.694,97.351
-0.448,-1.007,0.508,121.826,-104.004,104.675
-0.408,-1.006,0.379,134.766,-113.586,111.145
-0.387,-1.008,0.275,151.123,-128.784,118.347
-0.390,-1.036,0.234,166.931,-147.644,123.779
-0.403,-1.091,0.177,179.138,-164.612,127.747
-0.410,-1.172,0.098,187.988,-180.542,131.287
-0.426,-1.270,-0.001,195.007,-197.693,136.047
-0.459,-1.378,-0.055,202.576,-217.896,143.860
-0.516,-1.467,-0.035,207.581,-239.319,154.541
-0.563,-1.499,0.011,208.496,-256.165,167.236
-0.588,-1.495,0.020,203.125,-266.174,178.223
-0.605,-1.516,-0.023,195.068,-271.606,188.049
-0.603,-1.531,-0.106,187.317,-276.184,197.632
-0.592,-1.586,-0.198,183.411,-283.447,207.581
-0.603,-1.605,-0.282,182.251,-294.250,220.642
-0.607,-1.544,-0.306,180.664,-307.251,235.413
-0.642,-1.516,-0.271,180.786,-322.021,246.826
-0.657,-1.508,-0.193,174.011,-333.496,252.808
-0.679,-1.575,-0.122,158.508,-337.585,255.859
-0.718,-1.597,-0.049,135.132,-335.022,261.047
-0.760,-1.745,-0.007,107.117,-325.989,267.578
-0.801,-1.955,-0.084,68.665,-306.580,278.870
-0.848,-1.893,-0.262,17.578,-280.518,300.415
-0.814,-1.511,-0.459,-31.799,-258.911,330.811
-0.644,-1.010,-0.562,-65.002,-253.296,357.666
-0.526,-0.476,-0.512,-87.891,-262.756,366.455
-0.387,-0.127,-0.399,-97.107,-276.550,355.591
-0.292,0.037,-0.141,-85.022,-295.166,335.205
-0.261,0.120,0.269,-68.481,-315.125,309.570
-0.230,0.110,0.625,-54.810,-318.115,280.212
-0.188,0.030,0.773,-40.466,-302.490,251.648
-0.125,-0.081,0.754,-25.574,-281.311,230.469
-0.111,-0.169,0.680,-18.433,-264.709,214.233
-0.108,-0.216,0.608,-22.644,-253.357,200.806
-0.127,-0.226,0.568,-32.898,-246.826,190.918
-0.149,-0.128,0.565,-51.331,-244.629,183.228
-0.151,0.035,0.628,-70.313,-246.887,174.927
-0.177,0.319,0.874,-86.060,-249.817,161.743
-0.164,0.527,1.071,-93.933,-245.483,138.855
-0.141,0.707,1.208,-98.083,-234.253,112.183
-0.136,0.733,1.392,-85.510,-222.900,82.275
-0.152,0.590,1.635,-66.406,-208.496,49.866
-0.170,0.348,1.838,-47.607,-187.012,25.330
-0.166,0.105,1.957,-34.424,-157.898,10.925
-0.126,-0.074,1.961,-28.748,-121.765,5.615
-0.061,-0.126,1.881,-28.076,-81.970,7.385
0.028,-0.086,1.733,-30.396,-45.227,10.986
0.121,-0.043,1.538,-29.541,-16.174,14.099
0.216,-0.037,1.309,-25.940,4.944,16.907
0.309,-0.043,1.075,-20.020,20.264,19.104
0.397,-0.038,0.880,-11.963,29.602,20.752
0.475,-0.035,0.736,-3.418,32.288,21.606
0.539,-0.049,0.642,5.249,31.372,20.630
0.600,-0.077,0.576,12.695,28.931,18.188
0.646,-0.129,0.536,17.883,26.306,14.343
0.680,-0.152,0.531,19.958,24.841,10.071
0.706,-0.174,0.543,21.484,24.841,5.066
0.722,-0.226,0.520,22.461,26.917,0.000
0.741,-0.263,0.469,22.095,28.687,-3.723
0.748,-0.307,0.415,20.630,28.015,-7.874
0.749,-0.366,0.379,19.348,24.292,-11.230
0.743,-0.410,0.369,17.700,18.555,-13.367
0.731,-0.423,0.385,15.930,11.902,-14.465
0.706,-0.435,0.426,14.343,5.005,-15.930
0.676,-0.452,0.474,13.428,-0.916,-17.822
0.470,-0.181,0.905,-7.568,-15.076,-14.343
0.475,-0.173,0.912,-3.174,-17.944,-15.320
0.479,-0.174,0.915,1.770,-20.996,-16.968
0.474,-0.183,0.917,6.470,-24.780,-18.860
0.451,-0.199,0.927,10.742,-28.564,-21.057
0.428,-0.225,0.945,13.306,-30.151,-22.766
0.425,-0.247,0.959,14.221,-28.931,-23.254
0.429,-0.260,0.984,14.893,-27.588,-23.376
0.433,-0.265,1.000,16.418,-26.367,-22.766
0.437,-0.262,0.999,18.066,-25.146,-21.667
0.440,-0.246,1.005,20.813,-24.231,-21.240
0.442,-0.227,0.999,25.635,-23.865,-20.874
0.440,-0.199,0.946,31.311,-23.315,-20.935
0.431,-0.180,0.874,36.926,-24.658,-23.010
0.427,-0.183,0.799,43.030,-28.625,-27.466
0.413,-0.226,0.743,50.110,-36.133,-33.264
0.395,-0.280,0.702,56.641,-46.021,-37.659
0.381,-0.320,0.656,61.157,-57.007,-39.551
0.369,-0.317,0.634,65.735,-70.190,-39.307
0.355,-0.280,0.675,74.707,-85.876,-39.001
0.317,-0.253,0.747,88.989,-102.112,-40.527
0.277,-0.262,0.783,107.544,-115.051,-43.762
0.237,-0.314,0.783,125.122,-123.840,-47.913
0.203,-0.379,0.754,138.672,-129.700,-52.246
0.170,-0.440,0.715,148.987,-135.315,-55.054
0.127,-0.487,0.713,158.875,-142.395,-56.274
0.091,-0.545,0.736,172.241,-149.963,-56.396
0.043,-0.622,0.738,185.974,-155.945,-54.810
-0.015,-0.703,0.709,196.777,-159.729,-51.453
-0.035,-0.800,0.699,204.529,-163.452,-46.448
-0.086,-0.843,0.690,201.782,-167.297,-45.837
-0.152,-0.839,0.709,195.374,-172.302,-42.908
-0.193,-0.916,0.709,204.224,-175.293,-35.034
