aX,aY,aZ,gX,gY,gZ
0.333,-0.803,0.479,0.366,-0.427,2.808
0.333,-0.798,0.487,0.610,-0.671,2.319
0.334,-0.798,0.484,1.343,-0.183,1.892
0.334,-0.799,0.480,1.953,0.122,1.343
0.333,-0.804,0.478,2.136,0.610,0.977
0.333,-0.810,0.475,1.770,1.099,0.305
0.333,-0.812,0.472,1.038,1.648,0.183
0.331,-0.815,0.472,0.183,1.831,0.061
0.331,-0.815,0.480,0.000,1.892,0.000
0.330,-0.820,0.485,0.732,2.075,-0.122
0.330,-0.825,0.476,1.587,2.502,-0.183
0.331,-0.833,0.468,2.197,2.625,0.000
0.331,-0.837,0.461,2.380,2.563,0.183
0.333,-0.837,0.464,1.770,2.441,0.305
0.333,-0.833,0.471,1.343,2.075,0.610
0.333,-0.831,0.477,1.343,2.075,0.732
0.332,-0.831,0.480,1.587,2.319,0.793
0.333,-0.834,0.480,2.075,2.625,0.854
0.332,-0.838,0.475,2.441,2.930,0.977
0.332,-0.838,0.467,2.136,3.418,1.160
0.333,-0.835,0.462,1.709,3.662,1.404
0.359,-0.693,0.458,-124.329,6.958,149.780
0.381,-0.588,0.495,-117.554,4.150,155.029
0.403,-0.487,0.526,-111.023,1.648,157.776
0.418,-0.401,0.544,-102.966,0.000,158.875
0.443,-0.355,0.534,-93.689,-1.099,158.813
0.462,-0.304,0.523,-89.111,-2.075,157.043
0.480,-0.267,0.514,-84.412,-4.333,156.006
0.484,-0.208,0.533,-81.787,-7.324,155.090
0.494,-0.135,0.557,-80.078,-9.216,154.541
0.504,-0.088,0.584,-77.332,-9.888,152.527
0.514,-0.034,0.603,-76.782,-8.789,150.024
0.525,0.016,0.601,-76.172,-7.629,147.339
0.538,0.054,0.583,-72.693,-7.629,144.592
0.553,0.087,0.578,-71.777,-6.409,140.991
0.559,0.119,0.592,-71.716,-7.019,137.512
0.569,0.155,0.598,-69.519,-7.996,134.827
0.579,0.203,0.601,-66.467,-9.216,132.324
0.592,0.256,0.608,-62.439,-10.742,129.333
0.600,0.305,0.614,-57.739,-12.024,125.610
0.611,0.339,0.614,-52.856,-12.817,121.277
0.618,0.378,0.625,-47.852,-14.221,116.394
0.625,0.414,0.646,-43.701,-15.137,110.657
0.628,0.438,0.661,-40.955,-14.771,103.699
0.634,0.441,0.665,-39.246,-13.367,96.497
0.635,0.449,0.672,-38.269,-12.329,89.722
0.635,0.465,0.677,-38.025,-11.414,83.801
0.638,0.486,0.677,-37.537,-10.559,77.942
0.639,0.496,0.680,-35.950,-9.949,72.327
0.639,0.491,0.689,-34.851,-9.705,66.345
0.637,0.502,0.701,-34.485,-9.399,60.913
0.640,0.517,0.705,-32.471,-8.972,55.908
0.644,0.522,0.697,-28.870,-8.728,50.598
0.649,0.510,0.688,-25.208,-8.484,44.861
0.646,0.495,0.679,-21.118,-9.033,39.673
0.642,0.481,0.674,-18.188,-9.766,34.729
0.639,0.463,0.666,-15.686,-10.376,29.968
0.631,0.446,0.667,-14.343,-11.108,25.391
0.620,0.424,0.676,-14.343,-11.719,20.569
0.601,0.453,0.726,-13.794,-12.024,16.174
0.539,1.030,1.126,5.066,-7.629,4.761
0.622,0.527,0.842,87.402,11.108,-29.419
0.626,0.230,0.745,93.201,14.404,-31.860
0.613,0.246,0.740,55.969,9.521,-26.367
0.591,0.173,0.706,24.719,4.883,-16.663
0.574,0.141,0.700,5.310,0.000,-8.240
0.570,0.135,0.698,-5.493,-1.526,-3.784
0.568,0.128,0.714,-15.686,-2.258,0.061
0.569,0.146,0.719,-27.283,-2.441,2.502
0.570,0.166,0.713,-36.804,-2.502,4.456
0.567,0.193,0.719,-41.199,-3.296,4.578
0.567,0.229,0.741,-38.696,-3.845,3.479
0.568,0.246,0.759,-30.518,-3.967,1.404
0.578,0.281,0.763,-21.790,-2.808,-0.854
0.577,0.288,0.773,-15.747,-1.831,-4.578
0.565,0.301,0.817,-10.193,0.122,-7.629
0.567,0.296,0.801,-0.916,4.272,-8.484
0.568,0.305,0.788,2.747,7.874,-9.949
0.568,0.324,0.788,2.930,10.254,-11.902
0.563,0.350,0.797,2.686,12.573,-13.550
0.558,0.370,0.822,2.136,15.320,-16.235
0.548,0.401,0.843,0.793,19.043,-19.043
0.544,0.432,0.846,0.000,23.682,-22.217
0.540,0.469,0.847,-0.610,27.710,-26.123
0.541,0.508,0.845,-0.183,31.311,-30.090
0.545,0.551,0.838,1.099,34.607,-34.607
0.547,0.595,0.836,2.991,37.476,-40.100
0.550,0.630,0.836,6.042,40.894,-46.143
0.554,0.658,0.817,10.071,45.410,-52.673
0.563,0.680,0.793,14.343,49.622,-60.059
0.566,0.689,0.760,18.433,53.650,-68.298
0.571,0.693,0.714,22.766,57.617,-76.172
0.573,0.706,0.679,26.794,60.486,-84.351
0.577,0.713,0.647,31.311,62.927,-93.323
0.587,0.705,0.609,36.804,65.002,-102.600
0.600,0.695,0.567,43.213,66.589,-112.061
0.617,0.687,0.519,50.232,67.993,-121.460
0.629,0.665,0.466,57.068,69.641,-131.226
0.640,0.650,0.415,62.683,71.411,-141.541
0.640,0.632,0.371,65.918,72.693,-153.625
0.633,0.607,0.330,67.932,73.853,-168.274
0.617,0.562,0.286,69.641,74.768,-183.472
0.598,0.510,0.244,69.519,74.768,-199.768
0.558,0.436,0.255,69.092,73.181,-216.431
0.523,0.313,0.229,71.472,72.144,-231.079
0.486,0.216,0.180,71.167,71.960,-243.652
0.441,0.130,0.151,70.313,68.726,-255.249
0.382,0.037,0.147,74.097,63.293,-265.747
0.315,-0.117,0.126,80.017,57.678,-277.161
0.245,-0.331,0.112,86.182,48.950,-287.231
0.193,-0.572,0.117,95.459,36.621,-292.908
0.141,-0.849,0.113,107.605,24.353,-291.931
0.114,-1.093,0.102,114.685,15.076,-282.654
0.115,-1.351,0.071,120.178,5.615,-265.991
0.120,-1.546,0.054,121.033,-4.456,-243.286
0.133,-1.641,0.093,114.380,-13.123,-214.355
0.148,-1.650,0.163,104.492,-18.982,-183.105
0.161,-1.592,0.249,92.285,-21.179,-154.419
0.177,-1.489,0.325,80.322,-19.653,-130.920
0.194,-1.380,0.358,71.960,-15.503,-113.464
0.210,-1.309,0.338,67.261,-10.132,-101.807
0.219,-1.286,0.295,61.157,-4.883,-94.849
0.230,-1.301,0.253,52.429,-0.183,-90.027
0.244,-1.317,0.219,40.527,3.418,-84.961
0.257,-1.306,0.211,27.405,5.737,-78.552
0.264,-1.265,0.216,15.564,7.324,-71.594
0.269,-1.222,0.229,7.141,7.629,-65.613
0.278,-1.200,0.242,3.296,6.531,-60.486
0.287,-1.192,0.245,3.845,4.395,-55.359
0.290,-1.184,0.245,6.836,1.282,-49.683
0.292,-1.163,0.261,10.132,-2.380,-43.579
0.291,-1.132,0.279,13.245,-5.676,-38.574
0.286,-1.101,0.311,15.259,-8.545,-34.241
0.283,-1.083,0.333,17.334,-10.376,-31.067
0.281,-1.077,0.339,20.630,-11.292,-28.625
0.281,-1.083,0.344,23.071,-12.024,-26.123
0.284,-1.090,0.351,23.560,-12.024,-23.621
0.284,-1.081,0.353,22.888,-11.108,-20.508
0.290,-1.066,0.353,21.179,-9.644,-17.822
0.297,-1.050,0.347,18.616,-7.996,-15.564
0.510,0.560,0.754,-40.894,-28.748,101.379
0.514,0.540,0.757,-37.231,-25.940,91.431
0.514,0.518,0.752,-33.630,-23.315,82.703
0.522,0.503,0.751,-30.518,-21.179,75.134
0.532,0.497,0.750,-27.771,-19.470,68.604
0.534,0.492,0.752,-25.391,-17.883,62.439
0.529,0.484,0.762,-22.827,-16.663,56.335
0.528,0.472,0.773,-20.020,-15.137,50.964
0.525,0.456,0.780,-17.639,-13.428,45.593
0.524,0.446,0.779,-15.320,-11.658,40.710
0.524,0.444,0.776,-13.062,-9.949,36.072
0.526,0.432,0.776,-10.986,-8.606,31.372
0.525,0.423,0.777,-9.399,-7.019,26.550
0.521,0.393,0.777,-8.789,-5.615,21.545
0.518,0.355,0.789,-8.179,-4.150,17.212
0.514,0.340,0.799,-7.690,-2.869,14.160
0.511,0.338,0.810,-6.409,-1.465,11.841
0.509,0.339,0.814,-5.188,0.061,9.155
0.510,0.317,0.810,-3.845,2.136,5.798
0.512,0.285,0.791,-2.014,4.089,3.174
0.515,0.269,0.781,-0.671,5.249,1.465
0.522,0.264,0.772,0.916,5.676,0.366
0.527,0.259,0.776,1.892,6.165,-0.732
0.528,0.254,0.783,1.648,7.080,-1.709
0.532,0.242,0.784,1.831,8.911,-3.113
0.536,0.237,0.785,1.648,10.193,-4.578
0.541,0.232,0.781,2.136,11.047,-5.859
0.543,0.229,0.790,3.052,11.353,-6.714
0.545,0.236,0.803,3.723,11.292,-7.019
0.552,0.259,0.807,5.066,11.536,-6.897
0.559,0.297,0.819,6.714,11.597,-6.836
0.562,0.334,0.832,8.911,11.902,-7.507
0.572,0.366,0.830,11.047,13.123,-8.484
0.581,0.418,0.839,12.268,13.733,-9.888
0.583,0.472,0.845,14.709,14.343,-11.719
0.590,0.517,0.852,18.555,14.709,-14.343
0.590,0.569,0.857,23.743,15.442,-16.663
0.598,0.645,0.873,29.907,16.052,-18.311
0.603,0.724,0.887,37.720,17.334,-20.508
0.617,0.808,0.884,45.349,20.081,-23.926
0.628,0.887,0.859,52.124,24.170,-29.114
0.644,0.954,0.818,56.213,29.114,-37.109
0.655,1.002,0.772,57.434,33.691,-47.668
0.654,1.043,0.716,56.885,37.170,-61.035
0.648,1.044,0.673,55.298,40.222,-76.172
0.643,1.045,0.645,54.321,43.457,-91.125
0.624,1.032,0.615,50.171,47.791,-107.483
0.598,1.010,0.566,46.570,52.612,-124.817
0.579,0.963,0.492,45.715,56.091,-142.761
0.551,0.891,0.438,47.363,55.237,-162.292
0.510,0.807,0.462,50.598,51.636,-182.068
0.452,0.729,0.491,53.894,51.270,-201.538
0.385,0.630,0.491,55.115,56.335,-221.863
0.331,0.542,0.447,54.993,62.378,-244.019
0.244,0.476,0.409,57.312,66.833,-266.968
0.137,0.366,0.332,64.209,68.604,-291.138
0.011,0.189,0.265,74.768,67.810,-314.026
-0.137,-0.106,0.157,87.891,62.378,-334.412
-0.262,-0.534,0.074,103.210,46.997,-349.670
-0.357,-0.961,0.110,112.183,19.104,-357.117
-0.424,-1.296,0.244,119.080,-10.498,-351.685
-0.453,-1.559,0.387,126.648,-32.227,-334.656
-0.445,-1.797,0.452,137.756,-42.114,-308.167
-0.405,-1.972,0.444,144.836,-41.321,-272.461
-0.348,-2.046,0.377,139.160,-32.959,-231.506
-0.281,-2.048,0.287,125.000,-24.048,-189.819
-0.215,-1.996,0.248,109.070,-21.362,-151.855
-0.160,-1.888,0.268,93.933,-23.743,-118.591
-0.115,-1.719,0.338,79.712,-26.611,-90.088
-0.073,-1.533,0.404,69.824,-27.161,-68.604
-0.038,-1.385,0.440,65.002,-25.269,-54.565
-0.006,-1.315,0.425,62.683,-21.301,-46.509
0.022,-1.298,0.396,58.838,-17.212,-41.809
0.048,-1.294,0.380,51.697,-13.855,-37.842
0.070,-1.285,0.396,40.833,-10.559,-33.203
0.092,-1.260,0.417,28.870,-6.592,-28.015
0.116,-1.217,0.432,18.372,-2.563,-22.339
0.140,-1.166,0.441,10.437,0.549,-16.968
0.162,-1.116,0.444,5.859,3.052,-11.963
0.187,-1.070,0.429,4.028,4.944,-7.935
0.210,-1.030,0.423,3.479,5.371,-4.883
0.234,-0.995,0.408,3.174,5.066,-2.441
0.255,-0.962,0.391,3.784,4.089,-1.099
0.272,-0.937,0.394,4.517,2.075,-0.061
0.286,-0.917,0.403,4.883,0.122,0.854
0.300,-0.898,0.415,4.883,-1.465,1.648
0.310,-0.878,0.423,4.211,-2.441,1.953
0.318,-0.861,0.437,3.662,-2.808,1.953
0.324,-0.853,0.454,3.052,-3.479,1.709
0.327,-0.848,0.461,2.380,-3.357,1.404
0.331,-0.841,0.460,1.587,-2.808,1.099
0.333,-0.839,0.455,0.549,-2.380,0.671
0.330,-0.830,0.472,-0.305,-2.319,0.427
0.329,-0.828,0.474,-0.183,-1.953,-0.122
0.328,-0.839,0.477,0.671,-1.770,-0.732
0.325,-0.848,0.472,1.282,-1.648,-0.916
0.326,-0.853,0.462,1.343,-1.343,-0.854
0.326,-0.850,0.457,1.221,-1.526,-0.549
0.323,-0.844,0.460,0.854,-1.709,-0.610
0.319,-0.846,0.462,0.671,-1.953,-0.549
0.316,-0.852,0.461,1.038,-1.953,-0.793
0.312,-0.859,0.461,0.977,-2.197,-0.977
0.308,-0.868,0.458,0.671,-2.502,-1.038
0.302,-0.866,0.468,0.000,-2.625,-0.732
0.297,-0.861,0.486,-0.305,-2.686,-0.366
0.294,-0.860,0.494,-0.183,-2.380,-0.061
0.291,-0.862,0.486,0.183,-1.709,0.122
0.290,-0.870,0.477,0.549,-1.404,0.244
0.286,-0.873,0.479,0.427,-1.404,0.549
0.282,-0.870,0.491,0.366,-1.587,1.038
0.282,-0.867,0.494,0.427,-1.404,1.709
0.283,-0.866,0.490,1.038,-1.099,2.014
0.285,-0.862,0.485,1.709,-1.038,2.502
0.286,-0.858,0.487,1.831,-1.282,2.991
0.285,-0.852,0.489,1.770,-1.221,3.357
0.287,-0.849,0.495,1.709,-1.038,3.601
0.286,-0.848,0.499,2.014,-0.854,3.479
0.288,-0.844,0.499,1.770,-0.427,3.723
0.291,-0.842,0.490,1.465,0.000,3.845
0.548,0.215,0.794,-3.540,-3.845,-0.183
0.545,0.246,0.819,-1.953,-2.686,-1.343
0.544,0.285,0.845,1.282,-0.488,-1.648
0.548,0.306,0.841,7.385,3.052,-1.831
0.555,0.343,0.839,10.315,5.920,-2.808
0.557,0.396,0.859,12.451,7.812,-4.211
0.555,0.429,0.904,16.846,9.766,-6.104
0.547,0.459,0.929,21.301,14.343,-8.545
0.556,0.491,0.923,25.208,20.386,-11.414
0.561,0.520,0.891,28.748,26.123,-15.076
0.563,0.542,0.832,32.532,30.579,-19.836
0.569,0.567,0.780,35.645,32.227,-24.719
0.576,0.616,0.745,38.696,32.471,-29.419
0.577,0.652,0.723,42.786,31.921,-34.973
0.582,0.684,0.707,46.570,31.372,-41.565
0.590,0.748,0.688,49.805,31.006,-48.340
0.599,0.781,0.663,54.626,31.311,-56.091
0.600,0.818,0.655,56.885,32.715,-66.345
0.592,0.834,0.666,56.274,33.936,-79.651
0.587,0.820,0.659,61.157,34.546,-92.712
0.586,0.796,0.639,68.176,35.278,-105.286
0.579,0.767,0.612,75.012,34.851,-118.469
0.560,0.730,0.592,84.167,33.020,-131.348
0.532,0.677,0.583,95.520,31.372,-144.348
0.500,0.601,0.566,106.079,31.006,-157.776
0.459,0.538,0.532,113.525,32.288,-171.082
0.426,0.487,0.471,117.554,35.400,-185.120
0.381,0.442,0.413,118.469,37.720,-201.172
0.340,0.390,0.360,116.760,39.734,-219.910
0.270,0.366,0.320,112.671,40.894,-241.028
0.169,0.281,0.328,112.549,42.236,-263.489
0.052,0.113,0.342,115.479,44.617,-285.339
-0.058,-0.090,0.294,118.042,49.438,-303.223
-0.148,-0.324,0.196,121.704,51.025,-317.139
-0.216,-0.598,0.128,121.826,43.213,-327.393
-0.264,-0.872,0.146,119.446,27.283,-332.581
-0.317,-1.120,0.224,116.577,9.277,-328.613
-0.347,-1.356,0.271,114.807,-3.601,-315.613
-0.353,-1.571,0.302,111.145,-11.230,-294.739
-0.344,-1.746,0.306,105.957,-15.808,-267.395
-0.320,-1.848,0.286,96.558,-16.479,-234.802
-0.295,-1.858,0.301,82.520,-16.846,-200.317
-0.264,-1.816,0.380,68.909,-17.883,-166.992
-0.232,-1.715,0.470,57.617,-16.602,-137.634
-0.193,-1.584,0.517,48.401,-12.024,-114.441
-0.157,-1.462,0.521,43.701,-6.348,-96.558
-0.129,-1.374,0.508,39.917,-0.610,-84.656
-0.107,-1.329,0.506,34.302,5.005,-76.965
-0.092,-1.303,0.491,26.306,11.169,-71.289
-0.082,-1.280,0.464,18.738,16.357,-66.284
-0.067,-1.271,0.444,12.817,20.020,-61.218
-0.052,-1.254,0.433,9.399,21.729,-55.847
-0.037,-1.231,0.416,8.972,21.729,-50.232
-0.019,-1.211,0.398,10.620,20.691,-44.556
-0.001,-1.187,0.384,12.451,19.043,-39.612
0.014,-1.161,0.375,14.038,16.907,-34.790
0.026,-1.130,0.372,15.198,14.771,-30.579
0.038,-1.103,0.366,16.357,12.817,-27.161
0.048,-1.086,0.359,17.456,10.986,-24.414
0.057,-1.083,0.361,17.639,9.277,-22.583
0.063,-1.083,0.366,17.029,7.874,-20.447
0.068,-1.078,0.386,15.259,7.019,-17.944
0.074,-1.063,0.390,13.550,7.324,-15.137
0.084,-1.044,0.381,11.719,8.423,-12.512
0.094,-1.026,0.371,9.949,8.789,-10.376
0.102,-1.013,0.372,8.667,8.484,-9.033
0.111,-1.003,0.373,7.996,7.812,-7.935
0.117,-1.000,0.368,7.751,6.958,-6.958
0.122,-0.996,0.364,7.812,5.920,-6.042
0.129,-0.990,0.362,8.240,4.578,-5.066
0.134,-0.984,0.361,8.545,3.357,-4.272
0.137,-0.977,0.362,8.789,2.197,-3.357
0.140,-0.973,0.365,8.240,1.526,-2.625
0.141,-0.966,0.371,6.958,1.038,-2.014
0.144,-0.955,0.372,5.798,1.282,-1.465
0.146,-0.948,0.371,4.578,1.526,-1.343
0.146,-0.946,0.365,3.662,1.587,-1.282
0.148,-0.946,0.363,2.686,1.221,-1.282
0.147,-0.949,0.368,1.709,0.427,-1.282
0.142,-0.946,0.379,0.732,-0.366,-1.343
0.139,-0.952,0.387,0.854,-0.916,-1.343
0.135,-0.958,0.395,1.099,-1.526,-1.160
0.133,-0.953,0.401,1.160,-2.136,-0.916
0.130,-0.952,0.406,1.099,-2.502,-0.610
0.127,-0.952,0.414,0.549,-2.808,-0.244
0.125,-0.952,0.425,0.305,-3.418,0.183
0.121,-0.950,0.438,-0.122,-3.723,0.671
0.120,-0.945,0.444,-0.122,-3.296,1.221
0.120,-0.941,0.446,-0.244,-2.930,1.465
0.119,-0.942,0.455,-0.366,-2.747,1.831
0.118,-0.941,0.458,-0.427,-2.380,2.014
0.118,-0.937,0.461,-0.793,-2.075,2.502
0.118,-0.931,0.466,-0.793,-1.892,2.869
0.120,-0.929,0.466,-0.305,-1.526,3.357
0.123,-0.925,0.467,0.305,-1.038,3.784
0.126,-0.917,0.462,0.916,-0.427,4.517
0.128,-0.910,0.457,0.854,0.183,4.883
0.130,-0.906,0.452,0.854,0.549,4.883
0.133,-0.903,0.443,0.610,1.099,4.761
0.134,-0.900,0.435,0.427,1.404,4.578
0.137,-0.894,0.437,0.244,1.404,4.639
0.136,-0.889,0.442,0.244,1.709,4.395
0.138,-0.891,0.432,0.671,1.953,4.150
0.137,-0.892,0.426,1.038,2.075,4.028
0.137,-0.897,0.424,1.160,1.953,3.906
0.138,-0.898,0.423,0.854,1.770,3.906
0.138,-0.898,0.427,0.427,1.526,3.784
0.141,-0.898,0.430,0.732,1.282,3.906
0.143,-0.896,0.428,1.221,1.282,3.967
0.146,-0.895,0.426,1.587,1.099,4.089
0.149,-0.889,0.422,2.197,0.977,4.150
0.152,-0.882,0.418,2.380,0.916,4.089
0.155,-0.884,0.417,2.319,0.793,3.601
0.157,-0.881,0.430,1.770,0.671,3.113
0.157,-0.880,0.435,1.282,0.732,2.686
0.158,-0.886,0.430,1.648,1.160,2.319
0.159,-0.893,0.424,1.648,1.343,2.197
0.160,-0.893,0.424,1.526,1.587,2.014
0.159,-0.894,0.425,1.038,1.404,1.831
0.513,0.403,0.765,-30.762,-23.499,87.402
0.514,0.416,0.782,-28.992,-22.827,81.665
0.517,0.429,0.783,-26.245,-22.461,76.050
0.519,0.429,0.769,-24.414,-19.714,70.435
0.521,0.427,0.772,-23.071,-17.883,65.247
0.526,0.429,0.777,-20.264,-17.334,60.608
0.526,0.426,0.781,-17.334,-16.663,55.664
0.524,0.420,0.782,-15.503,-15.320,50.842
0.521,0.395,0.780,-13.611,-13.489,45.959
0.518,0.378,0.784,-12.573,-11.719,42.053
0.517,0.379,0.797,-13.184,-9.827,38.818
0.518,0.389,0.799,-13.428,-7.202,35.278
0.522,0.383,0.791,-12.024,-5.127,31.250
0.524,0.360,0.779,-10.437,-3.418,27.100
0.528,0.334,0.765,-8.911,-2.686,23.560
0.531,0.314,0.752,-7.263,-2.197,20.813
0.530,0.309,0.744,-6.226,-2.197,18.677
0.530,0.304,0.737,-4.700,-2.441,16.846
0.530,0.301,0.737,-4.272,-2.258,14.832
0.531,0.306,0.733,-4.089,-2.014,12.817
0.531,0.308,0.729,-3.174,-1.831,10.864
0.527,0.299,0.733,-2.319,-1.770,8.423
0.527,0.276,0.741,-1.526,-1.709,6.226
0.529,0.259,0.756,-1.343,-1.465,4.761
0.528,0.262,0.785,-1.709,-1.160,4.089
0.529,0.280,0.806,-1.282,-0.183,3.662
0.535,0.278,0.799,1.343,1.648,2.747
0.542,0.280,0.784,3.479,3.418,1.404
0.547,0.282,0.767,5.005,4.639,-0.061
0.551,0.285,0.755,6.409,5.005,-1.221
0.554,0.290,0.750,6.348,5.249,-2.502
0.551,0.300,0.761,5.371,5.249,-4.456
0.549,0.322,0.780,4.395,5.310,-5.920
0.552,0.372,0.799,4.517,5.371,-6.897
0.555,0.433,0.820,6.531,5.371,-7.996
0.566,0.504,0.858,9.399,5.249,-9.888
0.557,0.569,0.876,13.489,5.676,-12.451
0.567,0.654,0.899,18.188,6.226,-15.015
0.570,0.744,0.911,23.376,6.958,-18.860
0.563,0.811,0.910,28.809,8.972,-24.902
0.551,0.853,0.888,34.607,12.390,-32.837
0.534,0.887,0.836,39.734,16.418,-41.382
0.530,0.922,0.770,44.678,20.386,-49.316
0.534,0.988,0.715,48.584,21.667,-57.312
0.532,1.041,0.670,53.711,21.301,-66.284
0.543,1.092,0.637,58.167,21.362,-77.026
0.546,1.130,0.617,59.998,22.400,-90.637
0.529,1.140,0.597,61.096,25.391,-107.117
0.499,1.102,0.567,62.195,30.334,-125.305
0.469,1.009,0.506,64.880,36.804,-143.860
0.444,0.907,0.423,68.054,41.382,-160.767
0.419,0.816,0.371,69.153,42.053,-177.124
0.375,0.706,0.386,70.190,39.795,-193.604
0.328,0.590,0.380,72.815,38.574,-208.557
0.290,0.504,0.372,76.111,37.476,-221.985
0.230,0.426,0.345,81.482,34.851,-235.962
0.147,0.311,0.344,88.196,31.128,-250.916
0.071,0.126,0.361,98.694,25.574,-265.503
-0.013,-0.052,0.428,106.445,18.982,-279.236
-0.095,-0.197,0.484,115.906,15.930,-289.185
-0.163,-0.381,0.460,130.371,17.761,-296.143
-0.230,-0.627,0.361,142.944,21.729,-301.941
-0.269,-0.937,0.301,144.531,23.926,-304.199
-0.306,-1.178,0.312,131.165,21.484,-302.429
-0.325,-1.323,0.347,115.723,17.029,-294.617
-0.341,-1.407,0.387,102.600,13.977,-281.555
-0.334,-1.539,0.398,89.905,13.123,-268.616
-0.318,-1.686,0.422,79.163,11.780,-252.930
-0.299,-1.795,0.445,72.449,8.728,-230.896
-0.264,-1.868,0.460,68.665,6.348,-204.041
-0.231,-1.917,0.486,69.153,2.136,-174.133
-0.186,-1.916,0.483,71.594,-0.977,-142.273
-0.134,-1.834,0.460,71.167,-1.892,-110.779
-0.078,-1.677,0.429,68.726,-2.075,-82.153
-0.031,-1.496,0.414,65.308,-2.502,-60.364
0.010,-1.344,0.414,62.073,-3.479,-47.119
0.041,-1.242,0.409,59.448,-4.089,-40.405
0.066,-1.191,0.394,56.091,-3.662,-38.086
0.088,-1.181,0.380,50.598,-2.747,-37.537
0.098,-1.177,0.387,43.640,-2.197,-36.560
0.104,-1.166,0.402,35.889,-1.282,-34.607
0.114,-1.154,0.415,29.419,-0.183,-32.104
0.125,-1.139,0.422,24.963,0.610,-29.236
0.134,-1.118,0.422,21.423,1.587,-26.062
0.139,-1.101,0.426,17.944,2.319,-23.376
0.142,-1.090,0.425,15.381,2.502,-20.752
0.147,-1.078,0.427,13.245,2.563,-18.250
0.154,-1.070,0.425,10.803,2.625,-15.869
0.164,-1.058,0.419,8.789,2.563,-13.367
0.173,-1.036,0.432,6.775,2.319,-10.803
0.182,-1.003,0.447,4.944,2.014,-8.545
0.189,-0.981,0.453,4.761,1.892,-7.080
0.195,-0.970,0.456,4.883,1.770,-6.348
0.198,-0.964,0.455,4.700,1.770,-5.798
0.202,-0.958,0.453,4.333,1.770,-4.944
0.203,-0.942,0.457,3.906,1.892,-3.967
0.205,-0.930,0.454,3.418,2.380,-3.296
0.205,-0.933,0.449,3.784,2.625,-3.113
0.203,-0.936,0.443,3.662,2.686,-2.747
0.202,-0.937,0.437,3.235,2.869,-1.953
0.202,-0.934,0.435,3.235,2.747,-1.282
0.201,-0.925,0.440,3.174,2.502,-0.793
0.202,-0.916,0.438,3.296,2.991,-0.305
0.205,-0.917,0.421,3.601,3.784,0.061
0.204,-0.920,0.411,3.357,3.906,0.183
0.206,-0.920,0.414,2.747,3.235,0.610
0.206,-0.914,0.421,2.563,2.808,1.099
0.209,-0.911,0.422,2.136,2.563,1.648
0.211,-0.911,0.415,1.526,2.319,2.075
0.213,-0.906,0.416,1.526,1.648,2.686
0.216,-0.894,0.424,1.587,0.977,3.235
0.215,-0.888,0.431,1.770,0.305,3.479
0.216,-0.887,0.432,1.831,-0.305,3.418
0.217,-0.888,0.427,1.648,-0.549,3.296
0.218,-0.890,0.433,1.099,-1.099,3.235
0.215,-0.884,0.454,0.488,-1.343,3.662
0.213,-0.875,0.468,0.183,-1.282,3.845
0.217,-0.876,0.458,0.610,-0.549,3.662
0.221,-0.877,0.450,0.671,0.000,3.601
0.458,0.249,0.817,-40.527,-31.250,68.481
0.456,0.241,0.820,-37.109,-30.518,65.552
0.455,0.256,0.830,-35.034,-30.151,63.660
0.452,0.283,0.841,-34.424,-29.846,61.523
0.448,0.305,0.857,-34.241,-27.954,58.289
0.445,0.310,0.864,-33.264,-24.658,54.688
0.446,0.315,0.858,-32.410,-21.179,50.659
0.452,0.320,0.856,-32.104,-18.066,46.570
0.453,0.335,0.848,-32.166,-15.015,41.931
0.457,0.327,0.823,-30.396,-12.207,37.292
0.462,0.313,0.801,-28.442,-10.620,32.959
0.465,0.296,0.788,-28.259,-9.583,29.541
0.463,0.283,0.784,-28.259,-8.606,26.245
0.460,0.281,0.785,-28.076,-7.874,23.682
0.459,0.273,0.796,-27.344,-7.751,21.179
0.454,0.273,0.805,-26.245,-7.446,18.860
0.453,0.257,0.807,-23.682,-6.714,16.724
0.453,0.240,0.810,-20.935,-6.165,14.954
0.449,0.234,0.818,-19.653,-6.042,13.733
0.440,0.227,0.831,-18.188,-5.981,12.939
0.433,0.221,0.845,-16.785,-5.676,12.573
0.429,0.219,0.856,-15.869,-4.700,12.695
0.425,0.222,0.863,-15.869,-3.113,13.062
0.427,0.271,0.877,-16.174,-1.465,12.695
0.426,0.370,0.907,-12.390,0.916,9.460
0.433,0.399,0.899,-2.014,5.432,1.526
0.449,0.307,0.825,7.385,9.766,-4.150
0.449,0.253,0.801,2.808,9.766,-4.395
0.445,0.231,0.802,-4.578,8.240,-2.014
0.445,0.235,0.808,-10.925,8.118,1.770
0.443,0.260,0.787,-17.944,9.583,5.493
0.454,0.291,0.748,-21.240,10.132,8.972
0.465,0.343,0.714,-20.325,7.507,10.986
0.461,0.411,0.720,-17.456,2.991,9.888
0.442,0.458,0.759,-13.367,-3.723,7.874
0.409,0.514,0.847,-9.399,-11.780,5.554
0.397,0.605,0.929,-3.418,-9.766,5.432
0.371,0.695,1.033,4.883,-5.371,5.493
0.344,0.764,1.121,15.015,0.793,3.296
0.336,0.833,1.119,26.123,10.681,0.916
0.354,0.927,1.033,37.170,23.071,-0.610
0.401,1.031,0.891,46.692,34.485,-5.066
